t_us,x_gal,y_gal,z_gal
14393058,-6.48416,-17.96186,982.98329
14403058,-6.18603,-18.18545,983.20688
14413058,-6.55869,-18.18545,982.68517
14423058,-6.48416,-18.25998,983.05782
14433058,-6.33510,-18.11092,982.98329
14443058,-6.55869,-18.11092,983.20688
14453058,-6.48416,-17.81280,982.75970
14463058,-6.40963,-18.18545,983.20688
14473058,-6.33510,-17.88733,982.98329
14483058,-6.55869,-18.03639,982.98329
14493058,-6.26057,-18.18545,982.38705
14503058,-6.70775,-18.03639,982.68517
14513058,-6.40963,-18.25998,982.90876
14523058,-6.55869,-18.03639,982.68517
14533058,-6.55869,-17.96186,982.90876
14543058,-6.40963,-18.03639,982.68517
14553058,-6.48416,-18.03639,982.98329
14563058,-6.48416,-18.03639,983.13235
14573058,-6.63322,-17.96186,982.75970
14583058,-6.55869,-18.03639,982.83423
14593058,-6.55869,-18.40904,982.75970
14603058,-6.48416,-18.18545,982.83423
14613058,-6.70775,-18.33451,983.20688
14623058,-6.48416,-18.11092,982.90876
14633058,-6.26057,-18.11092,982.61064
14643058,-6.55869,-18.11092,983.13235
14653058,-6.48416,-18.25998,983.05782
14663058,-6.85681,-18.03639,982.98329
14673058,-6.48416,-17.96186,982.53611
14683058,-6.70775,-18.18545,983.20688
14693058,-6.55869,-18.25998,982.68517
14703058,-6.48416,-18.03639,982.75970
14713058,-6.26057,-18.03639,982.83423
14723058,-6.18603,-18.11092,982.90876
14733058,-6.55869,-18.11092,983.28141
14743058,-6.33510,-17.88733,983.05782
14753058,-6.55869,-17.96186,982.90876
14763058,-6.33510,-18.03639,983.50501
14773058,-6.40963,-18.03639,982.83423
14783058,-6.55869,-18.25998,983.05782
14793058,-6.55869,-18.03639,983.05782
14803058,-6.33510,-18.25998,983.05782
14813058,-6.26057,-18.40904,982.98329
14823058,-6.33510,-17.81280,982.68517
14833058,-6.48416,-18.25998,983.05782
14843058,-6.63322,-18.11092,982.53611
14853058,-6.55869,-18.25998,982.61064
14863058,-6.55869,-18.11092,982.98329
14873058,-6.48416,-17.96186,982.90876
14883058,-6.63322,-18.18545,982.75970
14893058,-6.63322,-18.11092,982.75970
14903058,-6.33510,-18.03639,983.20688
14913058,-6.63322,-18.03639,983.05782
14923058,-6.48416,-18.03639,982.75970
14933058,-6.55869,-18.03639,982.83423
14943058,-6.48416,-18.48357,982.75970
14953058,-6.40963,-18.18545,983.28141
14963058,-6.33510,-18.25998,982.38705
14973058,-6.63322,-18.11092,982.98329
14983058,-6.70775,-18.11092,982.75970
14993058,-6.40963,-18.18545,982.75970
15003058,-6.18603,-18.18545,982.75970
15013058,-6.55869,-18.18545,982.98329
15023058,-6.48416,-18.25998,982.83423
15033058,-6.40963,-18.33451,982.61064
15043058,-6.33510,-18.25998,982.75970
15053058,-6.70775,-18.03639,983.13235
15063058,-6.26057,-18.03639,982.90876
15073058,-6.63322,-17.96186,983.20688
15083058,-6.48416,-18.25998,983.13235
15093058,-6.33510,-18.25998,982.98329
15103058,-6.40963,-18.11092,982.75970
15113058,-6.48416,-17.73827,982.98329
15123058,-6.33510,-17.96186,982.75970
15133058,-6.78228,-17.96186,983.20688
15143058,-6.48416,-18.40904,982.46158
15153058,-6.26057,-18.11092,982.90876
15163058,-6.40963,-18.03639,982.75970
15173058,-6.26057,-18.25998,983.05782
15183058,-6.48416,-18.25998,983.05782
15193058,-6.48416,-17.96186,982.31252
15203058,-6.48416,-18.25998,982.75970
15213058,-6.26057,-17.96186,982.90876
15223058,-6.48416,-18.25998,982.53611
15233058,-6.33510,-18.03639,982.90876
15243058,-6.40963,-18.18545,982.75970
15253058,-6.40963,-18.03639,983.35594
15263058,-6.40963,-18.03639,982.68517
15273058,-6.63322,-18.18545,983.05782
15283058,-6.40963,-18.33451,983.13235
15293058,-6.40963,-18.25998,982.68517
15303058,-6.55869,-18.25998,982.53611
15313058,-6.70775,-18.03639,983.05782
15323058,-6.48416,-18.18545,983.13235
15333058,-6.48416,-18.25998,982.83423
15343058,-6.40963,-18.33451,983.20688
15353058,-6.26057,-18.11092,983.35594
15363058,-6.48416,-18.03639,982.68517
15373058,-6.33510,-18.11092,982.83423
15383058,-6.63322,-17.96186,982.75970
15393058,-6.33510,-18.25998,982.83423
15403058,-6.33510,-18.11092,982.61064
15413058,-6.33510,-18.33451,983.13235
15423058,-6.33510,-18.33451,982.75970
15433058,-6.33510,-18.03639,983.13235
15443058,-6.55869,-18.33451,983.13235
15453058,-6.55869,-18.03639,982.83423
15463058,-6.40963,-18.03639,983.35594
15473058,-6.26057,-18.33451,982.75970
15483058,-6.33510,-18.40904,982.68517
15493058,-6.33510,-18.11092,983.20688
15503058,-6.55869,-18.25998,982.75970
15513058,-6.48416,-18.18545,982.90876
15523058,-6.55869,-18.03639,982.98329
15533058,-6.33510,-18.48357,983.05782
15543058,-6.63322,-18.03639,982.68517
15553058,-6.48416,-17.96186,983.05782
15563058,-6.55869,-18.03639,982.90876
15573058,-6.48416,-17.96186,982.61064
15583058,-6.26057,-18.03639,983.35594
15593058,-6.40963,-18.33451,983.13235
15603058,-6.40963,-18.25998,982.98329
15613058,-6.33510,-18.11092,982.68517
15623058,-6.26057,-18.11092,982.75970
15633058,-6.26057,-18.25998,982.83423
15643058,-6.48416,-18.18545,982.98329
15653058,-6.40963,-18.40904,983.05782
15663058,-6.55869,-17.88733,982.53611
15673058,-6.70775,-18.25998,982.98329
15683058,-6.48416,-18.03639,982.68517
15693058,-6.26057,-18.18545,983.05782
15703058,-6.26057,-17.96186,982.23799
15713058,-6.48416,-17.88733,982.83423
15723058,-6.48416,-17.96186,983.43048
15733058,-6.33510,-18.25998,982.68517
15743058,-6.63322,-18.18545,982.53611
15753058,-6.03697,-18.25998,982.90876
15763058,-6.26057,-17.88733,983.43048
15773058,-6.63322,-18.18545,983.05782
15783058,-6.40963,-18.25998,983.13235
15793058,-6.26057,-18.11092,982.83423
15803058,-6.33510,-18.25998,983.13235
15813058,-6.55869,-17.81280,982.46158
15823058,-6.55869,-18.25998,982.68517
15833058,-6.40963,-18.18545,982.75970
15843058,-6.40963,-17.96186,983.13235
15853058,-6.40963,-17.88733,982.90876
15863058,-6.70775,-17.88733,982.98329
15873058,-6.33510,-18.18545,982.90876
15883058,-6.48416,-18.33451,983.05782
15893058,-6.40963,-18.11092,982.61064
15903058,-6.48416,-18.18545,982.68517
15913058,-6.48416,-18.11092,982.83423
15923058,-6.40963,-18.03639,982.75970
15933058,-6.48416,-18.11092,983.05782
15943058,-6.26057,-17.96186,982.90876
15953058,-6.33510,-17.96186,983.05782
15963058,-6.26057,-18.33451,982.90876
15973058,-6.26057,-18.25998,982.83423
15983058,-6.48416,-18.11092,983.05782
15993058,-6.33510,-18.11092,982.83423
16003058,-6.55869,-18.18545,982.98329
16013058,-6.40963,-18.11092,983.20688
16023058,-6.55869,-18.25998,983.35594
16033058,-6.48416,-18.03639,982.75970
16043058,-6.40963,-18.25998,982.90876
16053058,-6.11150,-17.66374,983.20688
16063058,-6.26057,-18.18545,983.05782
16073058,-6.40963,-18.11092,982.90876
16083058,-6.48416,-18.25998,982.98329
16093058,-6.55869,-17.96186,983.13235
16103058,-6.48416,-17.73827,982.53611
16113058,-6.55869,-18.03639,982.83423
16123058,-6.33510,-18.25998,983.05782
16133058,-6.40963,-17.81280,982.68517
16143058,-6.40963,-17.88733,982.98329
16153058,-6.40963,-18.03639,982.98329
16163058,-6.48416,-17.88733,982.90876
16173058,-6.48416,-17.96186,983.05782
16183058,-6.48416,-18.33451,983.05782
16193058,-6.70775,-18.18545,982.75970
16203058,-6.33510,-18.11092,982.75970
16213058,-6.63322,-18.03639,982.98329
16223058,-6.55869,-18.03639,982.68517
16233058,-6.48416,-17.96186,982.90876
16243058,-6.70775,-18.40904,982.75970
16253058,-6.40963,-18.03639,982.83423
16263058,-6.11150,-18.40904,982.68517
16273058,-6.48416,-17.88733,982.98329
16283058,-6.40963,-17.96186,983.05782
16293058,-6.55869,-18.11092,982.83423
16303058,-6.26057,-18.40904,982.83423
16313058,-6.63322,-18.11092,982.98329
16323058,-6.55869,-18.33451,982.90876
16333058,-6.48416,-17.96186,982.98329
16343058,-6.63322,-18.33451,982.90876
16353058,-6.48416,-18.18545,983.05782
16363058,-6.18603,-17.88733,982.61064
16373058,-6.40963,-18.18545,982.90876
16383058,-6.18603,-18.11092,983.35594
16393058,-6.48416,-18.33451,983.13235
16403058,-6.48416,-18.25998,982.83423
16413058,-6.55869,-18.03639,982.90876
16423058,-6.33510,-18.03639,983.20688
16433058,-6.70775,-18.25998,982.53611
16443058,-6.63322,-17.96186,982.83423
16453058,-6.48416,-18.18545,983.13235
16463058,-6.55869,-18.18545,983.13235
16473058,-6.55869,-18.25998,982.90876
16483058,-6.48416,-17.81280,983.05782
16493058,-6.85681,-17.88733,982.75970
16503058,-6.33510,-17.88733,982.75970
16513058,-6.40963,-18.11092,982.68517
16523058,-6.63322,-18.03639,982.90876
16533058,-6.48416,-18.25998,982.83423
16543058,-6.55869,-18.40904,982.68517
16553058,-6.48416,-17.96186,982.75970
16563058,-6.26057,-18.25998,983.20688
16573058,-6.40963,-18.40904,983.13235
16583058,-6.48416,-18.03639,982.83423
16593058,-6.70775,-17.81280,983.05782
16603058,-6.48416,-17.96186,983.05782
16613058,-6.55869,-17.96186,982.75970
16623058,-6.63322,-18.03639,982.90876
16633058,-6.33510,-17.88733,982.90876
16643058,-6.63322,-18.25998,983.05782
16653058,-6.63322,-17.88733,982.90876
16663058,-6.63322,-17.66374,982.53611
16673058,-6.40963,-18.33451,982.90876
16683058,-6.78228,-18.18545,983.13235
16693058,-6.55869,-18.03639,982.68517
16703058,-6.55869,-18.11092,982.83423
16713058,-6.63322,-17.88733,982.98329
16723058,-6.40963,-17.81280,983.35594
16733058,-6.40963,-18.33451,982.83423
16743058,-6.48416,-17.88733,982.53611
16753058,-6.40963,-18.55810,983.05782
16763058,-6.26057,-17.88733,982.98329
16773058,-6.48416,-17.96186,982.61064
16783058,-6.40963,-18.11092,983.13235
16793058,-6.40963,-17.88733,982.83423
16803058,-6.55869,-18.18545,982.75970
16813058,-6.55869,-18.11092,982.61064
16823058,-6.63322,-17.81280,982.83423
16833058,-6.55869,-18.40904,982.83423
16843058,-6.55869,-17.96186,982.75970
16853058,-6.48416,-17.96186,983.20688
16863058,-6.40963,-18.18545,983.05782
16873058,-6.48416,-18.33451,982.83423
16883058,-6.48416,-18.18545,982.98329
16893058,-6.70775,-18.25998,983.28141
16903058,-6.40963,-18.18545,982.83423
16913058,-6.48416,-18.18545,982.83423
16923058,-6.33510,-18.03639,982.75970
16933058,-6.70775,-18.40904,982.98329
16943058,-6.26057,-18.25998,982.83423
16953058,-6.63322,-18.11092,982.83423
16963058,-6.40963,-17.73827,982.83423
16973058,-6.55869,-18.11092,982.90876
16983058,-6.55869,-18.18545,983.13235
16993058,-6.63322,-18.33451,983.35594
17003058,-6.48416,-18.40904,982.75970
17013058,-6.18603,-18.03639,983.13235
17023058,-6.55869,-18.03639,982.90876
17033058,-6.48416,-17.96186,982.90876
17043058,-6.48416,-18.18545,982.75970
17053058,-6.48416,-18.25998,983.13235
17063058,-6.85681,-17.96186,982.61064
17073058,-6.33510,-18.11092,982.61064
17083058,-6.48416,-18.25998,983.35594
17093058,-6.48416,-18.33451,982.90876
17103058,-6.18603,-17.88733,982.90876
17113058,-6.26057,-18.03639,982.83423
17123058,-6.26057,-18.33451,983.05782
17133058,-6.63322,-18.18545,982.68517
17143058,-6.33510,-17.73827,982.61064
17153058,-6.55869,-18.40904,983.28141
17163058,-6.55869,-18.03639,982.98329
17173058,-6.40963,-17.88733,982.68517
17183058,-6.26057,-18.18545,983.05782
17193058,-6.40963,-18.03639,982.75970
17203058,-6.40963,-18.11092,982.90876
17213058,-6.33510,-18.03639,982.61064
17223058,-6.63322,-17.88733,982.68517
17233058,-6.48416,-18.18545,982.90876
17243058,-6.55869,-17.73827,983.13235
17253058,-6.48416,-18.11092,982.53611
17263058,-6.78228,-17.81280,982.68517
17273058,-6.63322,-18.33451,983.05782
17283058,-6.40963,-17.88733,982.75970
17293058,-6.55869,-18.18545,982.68517
17303058,-6.70775,-18.33451,982.75970
17313058,-6.40963,-17.96186,983.20688
17323058,-6.48416,-18.25998,982.75970
17333058,-6.48416,-18.03639,982.90876
17343058,-6.48416,-18.03639,982.90876
17353058,-6.48416,-18.03639,982.68517
17363058,-6.40963,-17.96186,982.90876
17373058,-6.48416,-17.88733,983.13235
17383058,-6.63322,-17.88733,982.61064
17393058,-6.48416,-18.11092,982.61064
17403058,-6.55869,-18.03639,982.98329
17413058,-6.55869,-18.33451,983.35594
17423058,-6.40963,-17.88733,982.83423
17433058,-6.48416,-17.66374,982.68517
17443058,-6.48416,-17.96186,982.90876
17453058,-6.48416,-18.25998,983.20688
17463058,-6.63322,-18.40904,982.83423
17473058,-6.40963,-17.88733,982.61064
17483058,-6.48416,-17.88733,982.75970
17493058,-6.40963,-18.18545,982.90876
17503058,-6.55869,-17.88733,982.75970
17513058,-6.55869,-17.81280,982.83423
17523058,-6.18603,-18.25998,982.98329
17533058,-6.18603,-18.11092,982.83423
17543058,-6.63322,-17.96186,982.83423
17553058,-6.26057,-17.96186,982.98329
17563058,-6.63322,-18.11092,983.13235
17573058,-6.63322,-17.96186,983.20688
17583058,-6.70775,-17.96186,982.31252
17593058,-6.40963,-18.33451,982.90876
17603058,-6.63322,-18.03639,982.90876
17613058,-6.48416,-18.11092,982.83423
17623058,-6.26057,-17.88733,982.61064
17633058,-6.48416,-17.88733,982.90876
17643058,-6.40963,-18.03639,982.98329
17653058,-6.33510,-17.88733,982.68517
17663058,-6.26057,-18.18545,982.75970
17673058,-6.70775,-18.03639,982.83423
17683058,-6.63322,-18.25998,983.05782
17693058,-6.55869,-18.25998,982.98329
17703058,-6.33510,-18.11092,983.13235
17713058,-6.55869,-17.88733,982.75970
17723058,-6.63322,-17.81280,982.68517
17733058,-6.55869,-18.11092,983.05782
17743058,-6.48416,-17.81280,982.90876
17753058,-6.48416,-18.18545,983.43048
17763058,-6.33510,-17.81280,982.75970
17773058,-6.33510,-18.18545,982.83423
17783058,-6.40963,-18.18545,983.35594
17793058,-6.40963,-18.03639,982.90876
17803058,-6.40963,-18.11092,982.61064
17813058,-6.33510,-18.03639,982.83423
17823058,-6.40963,-18.48357,982.75970
17833058,-6.55869,-18.18545,982.83423
17843058,-6.55869,-18.18545,982.75970
17853058,-6.40963,-17.81280,983.13235
17863058,-6.33510,-18.11092,983.20688
17873058,-6.63322,-18.40904,982.90876
17883058,-6.33510,-18.11092,982.90876
17893058,-6.63322,-18.11092,983.13235
17903058,-6.63322,-18.18545,982.83423
17913058,-6.55869,-18.33451,982.68517
17923058,-6.70775,-18.25998,983.05782
17933058,-6.48416,-18.33451,983.13235
17943058,-6.78228,-17.81280,982.98329
17953058,-6.40963,-18.18545,982.31252
17963058,-6.33510,-17.96186,982.38705
17973058,-6.55869,-18.18545,982.90876
17983058,-6.33510,-18.11092,982.68517
17993058,-6.48416,-18.33451,982.75970
18003058,-6.40963,-17.96186,982.75970
18013058,-6.40963,-17.88733,982.83423
18023058,-6.55869,-18.03639,982.98329
18033058,-6.48416,-18.25998,982.83423
18043058,-6.48416,-17.96186,982.90876
18053058,-6.33510,-18.11092,982.75970
18063058,-6.26057,-18.18545,982.75970
18073058,-6.26057,-17.96186,982.83423
18083058,-6.55869,-17.96186,983.05782
18093058,-6.40963,-18.18545,982.61064
18103058,-6.78228,-17.96186,982.90876
18113058,-6.40963,-18.55810,982.98329
18123058,-6.63322,-18.11092,983.13235
18133058,-6.48416,-17.88733,982.53611
18143058,-6.55869,-18.33451,982.98329
18153058,-6.18603,-18.11092,983.13235
18163058,-6.40963,-18.18545,982.90876
18173058,-6.70775,-18.03639,982.98329
18183058,-6.48416,-18.25998,982.98329
18193058,-6.48416,-18.11092,982.90876
18203058,-6.18603,-17.73827,983.20688
18213058,-6.55869,-18.25998,982.53611
18223058,-6.40963,-17.88733,982.83423
18233058,-6.33510,-18.11092,982.83423
18243058,-6.48416,-17.96186,982.61064
18253058,-6.18603,-18.25998,982.98329
18263058,-6.33510,-18.40904,983.28141
18273058,-6.26057,-18.03639,983.13235
18283058,-6.48416,-18.18545,982.68517
18293058,-6.55869,-18.11092,983.50501
18303058,-6.40963,-18.48357,983.13235
18313058,-6.33510,-18.25998,982.98329
18323058,-6.40963,-18.11092,982.75970
18333058,-6.18603,-18.25998,982.98329
18343058,-6.18603,-18.25998,983.20688
18353058,-6.26057,-18.11092,982.83423
18363058,-6.40963,-17.81280,982.90876
18373058,-6.48416,-18.11092,983.05782
18383058,-6.40963,-18.18545,983.28141
18393058,-6.63322,-17.88733,982.68517
18403058,-6.55869,-18.11092,983.05782
18413058,-6.63322,-18.03639,983.28141
18423058,-6.26057,-17.96186,982.83423
18433058,-6.33510,-17.73827,982.98329
18443058,-6.55869,-18.18545,982.83423
18453058,-6.40963,-18.11092,983.20688
18463058,-6.63322,-17.96186,982.83423
18473058,-6.55869,-18.03639,982.75970
18483058,-6.48416,-18.40904,982.83423
18493058,-6.40963,-18.25998,982.98329
18503058,-6.48416,-17.81280,982.68517
18513058,-6.18603,-18.18545,982.61064
18523058,-6.26057,-18.33451,982.98329
18533058,-6.55869,-18.03639,982.75970
18543058,-6.48416,-18.25998,982.75970
18553058,-6.55869,-18.11092,982.83423
18563058,-6.48416,-18.33451,983.20688
18573058,-6.40963,-18.25998,982.61064
18583058,-6.48416,-18.40904,982.98329
18593058,-6.70775,-18.33451,982.75970
18603058,-6.40963,-18.18545,982.75970
18613058,-6.63322,-18.25998,982.68517
18623058,-6.63322,-18.03639,982.98329
18633058,-6.78228,-18.18545,983.43048
18643058,-6.55869,-17.96186,982.75970
18653058,-6.33510,-17.81280,982.61064
18663058,-6.40963,-17.96186,982.83423
18673058,-6.48416,-18.40904,983.13235
18683058,-6.26057,-18.11092,983.13235
18693058,-6.55869,-18.18545,982.68517
18703058,-6.48416,-18.03639,982.98329
18713058,-6.40963,-17.88733,983.20688
18723058,-6.40963,-18.25998,982.83423
18733058,-6.70775,-17.73827,982.61064
18743058,-6.63322,-17.96186,983.05782
18753058,-6.26057,-18.11092,983.05782
18763058,-6.78228,-18.03639,983.35594
18773058,-6.55869,-18.33451,982.75970
18783058,-6.33510,-18.03639,982.68517
18793058,-6.40963,-18.03639,982.68517
18803058,-6.55869,-18.11092,982.75970
18813058,-6.63322,-18.03639,982.75970
18823058,-6.48416,-17.96186,982.75970
18833058,-6.63322,-17.81280,983.13235
18843058,-6.55869,-17.88733,983.05782
18853058,-6.55869,-18.25998,982.98329
18863058,-6.78228,-18.25998,982.90876
18873058,-6.40963,-18.33451,982.90876
18883058,-6.33510,-18.18545,983.28141
18893058,-6.40963,-18.18545,982.83423
18903058,-6.26057,-18.11092,982.90876
18913058,-6.33510,-18.18545,982.90876
18923058,-6.63322,-17.96186,982.98329
18933058,-6.48416,-18.25998,982.75970
18943058,-6.18603,-18.18545,982.68517
18953058,-6.40963,-18.03639,982.75970
18963058,-6.55869,-18.18545,983.20688
18973058,-6.40963,-18.25998,983.13235
18983058,-6.78228,-17.96186,982.98329
18993058,-6.18603,-17.96186,983.05782
19003058,-6.70775,-18.18545,983.50501
19013058,-6.33510,-18.25998,982.83423
19023058,-6.33510,-18.25998,982.75970
19033058,-6.63322,-18.18545,983.13235
19043058,-6.40963,-18.11092,982.83423
19053058,-6.18603,-18.25998,983.13235
19063058,-6.55869,-18.11092,982.83423
19073058,-6.70775,-18.03639,982.75970
19083058,-6.48416,-17.81280,982.83423
19093058,-6.48416,-18.03639,982.83423
19103058,-6.63322,-18.33451,982.61064
19113058,-6.48416,-17.88733,982.83423
19123058,-6.55869,-18.11092,982.90876
19133058,-6.48416,-18.25998,982.90876
19143058,-6.55869,-18.33451,982.98329
19153058,-6.26057,-18.40904,982.98329
19163058,-6.33510,-17.96186,983.13235
19173058,-6.18603,-18.03639,982.90876
19183058,-6.70775,-18.11092,982.68517
19193058,-6.40963,-18.03639,982.90876
19203058,-6.63322,-18.11092,983.28141
19213058,-6.48416,-17.88733,982.98329
19223058,-6.33510,-18.03639,982.98329
19233058,-6.63322,-18.03639,982.98329
19243058,-6.48416,-18.48357,983.13235
19253058,-6.33510,-18.03639,983.20688
19263058,-6.63322,-18.25998,982.53611
19273058,-6.26057,-17.88733,982.83423
19283058,-6.63322,-18.25998,982.75970
19293058,-6.55869,-18.18545,983.05782
19303058,-6.48416,-18.03639,982.83423
19313058,-6.40963,-18.18545,982.98329
19323058,-6.33510,-18.11092,983.28141
19333058,-6.63322,-18.18545,983.43048
19343058,-6.55869,-18.03639,983.05782
19353058,-6.33510,-17.66374,982.31252
19363058,-6.48416,-18.18545,982.68517
19373058,-6.78228,-18.25998,983.28141
19383058,-6.63322,-18.11092,982.61064
19393058,-6.26057,-18.03639,982.75970
19403058,-6.33510,-18.40904,982.83423
19413058,-6.40963,-18.11092,983.20688
19423058,-6.48416,-18.33451,982.61064
19433058,-6.70775,-18.25998,982.98329
19443058,-6.40963,-18.18545,983.13235
19453058,-6.33510,-18.18545,982.90876
19463058,-6.63322,-17.88733,982.90876
19473058,-6.55869,-17.88733,982.61064
19483058,-6.63322,-18.11092,982.75970
19493058,-6.33510,-18.25998,982.83423
19503058,-6.55869,-18.18545,982.83423
19513058,-6.40963,-18.03639,983.20688
19523058,-6.40963,-18.40904,983.28141
19533058,-6.26057,-17.96186,983.13235
19543058,-6.48416,-18.25998,982.90876
19553058,-6.55869,-18.03639,982.98329
19563058,-6.48416,-18.11092,982.90876
19573058,-6.26057,-18.18545,982.83423
19583058,-6.55869,-17.81280,982.90876
19593058,-6.48416,-18.40904,982.83423
19603058,-6.33510,-18.18545,983.05782
19613058,-6.63322,-17.96186,982.98329
19623058,-6.63322,-18.03639,982.98329
19633058,-6.63322,-18.25998,983.28141
19643058,-6.40963,-18.40904,983.20688
19653058,-6.26057,-18.18545,982.90876
19663058,-6.63322,-18.33451,983.05782
19673058,-6.33510,-18.25998,982.90876
19683058,-6.40963,-17.96186,982.75970
19693058,-6.48416,-18.18545,982.98329
